,review,mall_logo,date,name,star_score,label
1319,집에 무선 로지텍마우스도 많은데...아들이 너무 갖고 싶어해서  구매하게 되었습니다정말 좋아해서 기분 좋습니다.마우스 브랜드로는 더 이상 말할 필요가 없겠지요강추하고 싶습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.01.27.,me****,100,1
1320,G1 시리즈.. 10년넘게 저 마우스 하나로 버텼는데 점점 왼쪽버튼이 안눌리기 시작해서 구매했습니다. 세상은 바뀌어도 G1은 변하지 않겠다 싶었는데 아쉽긴해도 뒷모델도 괜찮겠죠?,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.18.,ka****,100,1
1321,아들이 좋아라 하네요무게는 조금 가볍긴 한데 감도는 좋은거 같습니다그전에는 무선 마우스를 써서 그럴 수 도 있는것 같고측면에 기능 버튼도 달려 있네요많이 파세요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.02.19.,s3****,80,1
1322,"원래 1세대 쓰다가 고장나서 샀습니다. 이것도 금방 고장날지는 모르겠는데,1세대도 고장빼고는 좋았으니까 비슷한 이것도 좋습니다.다만 유틸리티는 새로 설치해야 합니다. 이름이 g허브인가 그걸로요.  ",//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.06.28.,ch****,100,1
1323,새상품을 뜯었지만 뭔가 지문자국이 있었어요. 다른데서 구매한 로지텍 제품도 뜯어봤는데 그것도 그러길래 그냥 로지텍에서 검수하면서 묻은 지문인듯하네요.만족하면서 잘 쓰고있습니다.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.12.24.,ch****,80,1
1324,남편이 게임을 많이 하는 편은 아닌데 가끔 마우스 소리가 거슬려서 샀어요 근데 소음도 이전에 비해 덜하구 남편도 맘에 들어하네요 ㅎㅎ 가성비 좋습니당,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.09.,m0****,100,1
1325,"배송, 포장 만족합니다. 로지텍코리아 정품이며 홈페이지에서 등록가능합니다. G-hub를 통해 Lightsync 랑 기타 설정 가능합니다. 많이 파시고  번창하세요.",//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.23.,sw****,100,1
1326,색상이 이뻐요. 그립감도 좋구요. 기존 마우스보다 가벼워서 손목에 부담도 덜가는듯. 배송이 예상보다 하루 늦게 도착해서 별 4개 드립니다. ㅠ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.25.,k7****,80,1
1327,로지텍 그대로의 기대치와 성능 그대로입니다.딱 가격대비한 성능...여타 싸구려와는 비교말고 걍 무난하게 쓰려면 이것이 딱입니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.28.,hj****,80,1
1328,전에 쓰던 마우스보다 좋습니다. 단 손에 땀이 많아 라이트를 끄고 사용하고 가운데 휠을 쓸때 살짝 뻑뻑해서 손이 아픈거 빼고 만족하며 잘 쓰고 있습니다.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.01.28.,rl****,80,1
1329,어디서도 한글을 찾아 볼 수 없습니다.중국어와 영어로 구성된 제품입니다.마우스에는 이상이 없는것 같아 그냥 사용합니다.G HUB는 안해봤는데 한번 해봐야겠네요~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.25.,ks****,60,2
1330,"상품도 빨리왔고, LED 색깔도 예쁜데다가 마우스 고유 기능도 만족스럽고, 설정 프로그램으로 여러가지 조정도 가능해서 좋습니다.",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.13.,ps****,100,1
1331,이틀만에 배송 완료!무선 마우스 사용하다 유선으로 넘어오니 너무 가볍고 부드럽네요가속도 세팅 다시 해야겠지만그래도 가벼워서 좋아요  ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.17.,os****,100,1
1332,로지텍 마우스만 쓴지 10년 넘었어요.몇년 간 잘 사용해 온 G1이 고장나 이 제품을 구입했는데손에 딱 맞고 클릭감도 좋네요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.01.30.,fa****,100,1
1333,늘상 싸구려 마우스만 쓰다가 확실히 좋은 사용감에 만족도가 높습니다 추가로 구입해서 사무실에서도 사용하고 싶네요[G마켓 안드로이드 앱에서 작성],//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.19.,so****,100,1
1334,"박스사이즈가 딱 마우스 들어갈 만한 사이즈네요.
시리얼넘버는 박스하고 제품하고 다르네요.
이마트에서 파는거니까~. 음~.",//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.05.28.,sp****,100,1
1335,정품 피씨 로지텍 마우스 as 1년입니다. 꼭 확인하고구매하시기 피시방용은? AS 1년이라 벌크와 큰 차이 없는 제품.최악임 ㅠㅜ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.06.04.,so****,20,0
1336,"깔끔하게 왔습니다. 생산주차가 좀 나중이면 더 좋았을텐데 30분 정도 테스트시 제품 자체에 하자 없고, 2년 as 가능 여부도 확인 잘 되었습니다.",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.21.,ka****,80,1
1337,기존102 사용하다가... 휠마우스가 한번씩 오류나서  이참에 바껏네요   흰색 주문한지 알았는데 -0- 검정 주문했네요 ㅎㅎ 많이 파세요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.25.,no****,100,1
1338,"사무실에서 사용할 용도로 구매했고 가성비 대비 좋아요. 유선이라서 한계가 있을 수 있지만, 더 안정적인 포인팅이 가능합니다",//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.11.,my****,100,1
1339,led예쁘고 dpi 버튼으로 쉽게 감도설정되어 좋습니다. foward/back 버튼으로 웹사이트 이전 뒤로가기도 좋습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.20.,go****,100,1
1340,g102 라이트싱크 가격이 지금 많이 올라서 박스정품 온라인 최저가+택배비 보다 이마트에서 할인받고 사는게 더 저렴하네요,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.08.14.,no****,100,1
1341,잘 됩니다. 쓰던 데스에더 엘리트가 고장이라 A/S 보내는겸 임시로 쓰고자 샀는데 만족합니다. 생각보다 작고 묵직하네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.31.,kk****,100,1
1342,저가 마우스가 너무 안좋아서 바꿨는데 로지텍 g102 아직도 잘쓰고 있어요 누르는 느낌도 너무 좋고 기능도 너무 좋아요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.23.,ph****,100,1
1343,상품 너무 마음에 듭니다. 하지만 한진택배 배송원이 물건이 담긴 박스를 담넘어에 던져서 기분이 매우 상했습니다. 한진택배 불호합니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.06.09.,lb****,100,1
1344,마우스 그냥 본체에 꼽기만하면 마우스버튼이 잘작동되요  그리고 엘이디불빛이 너무 신기하게 이쁩니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.08.29.,me****,100,1
1345,가성비 마우스 이기도 하고 2세대 나와서 겸겸 그립감 마음에 들어서 질렀습니다! ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.08.29.,xo****,100,1
1346,로지텍 광마우스 정말 멋지네요.. 디자인도 멋지고 촉감도 좋고 진짜 가성비 짱이네요....,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.04.,sd****,100,1
1347,"아이가 정말 좋아해요..
전에는 평범한 마우스를 선택해서 잘 썼기에 고민도 안하고 선택했는데.. 아이가 좋다고 하네요",//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.09.09.,ip****,100,1
1348,as 2년 가능한 정품박스꺼로 주문했는데다른곳보다 이곳이 제일 저렴했어요배송도 빠르고 제품 이상없어 아이가 좋아해요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.11.19.,ku****,100,1
1349,마우스를 몇년 쓰다보니 자연스럽게 고장이 나는군요.내구성 좋은 것으로 알아보다가 로지텍으로 구입했습니다. ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.29.,ah****,100,1
1350,아들 겜용선물. 이뻐요. 크릭감도 좋다하네요. 반응 속도 좋구 터치감도 그립감도 아주아주 굳 입니다,//img.danawa.com/cmpny_info/images/TSB275_logo.gif,2020.08.06.,ta****,100,1
1351,1세대도 사용을해왔던유저인데 2세대도 만족합니다마우스크기가 손을다감싸고 휠감도 부드럽고 좋아요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.15.,tl****,100,1
1352,노트북 업무용 마우스 교체하려고 샀는데 가성비 좋아요. 게임용으로 쓸거는 아니에요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.02.05.,du****,100,1
1353,"우선 배송이 빨라서 좋았으며, 마우스 그립감도 반응속도도 좋습니다.  추천합니다.",//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.06.02.,ki****,100,1
1354,소프트웨어 인식 잘되고 좋아요.마우스에서 나오는 빛이 너무 강한 걸 설치한 소프트 웨어로 조절할 수 있음,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.02.23.,ba****,100,1
1355,집에서 사무실에서 벌써 여러개째 구매해서 사용중입니다 가성비도 좋고 모양도 좋고 나무랄데 없는 제품이에요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.23.,jy****,100,1
1356,"제품 저렴하구 배송빨라요.
그런데 택배사에서 박스만 던져두고 그냥 가신거는 좀 확인하셔야할것 같습니다.
",//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.10.01.,yj****,100,1
1357,구매하고나서 다음날 바로 도착했어요. 2년 보증 정품 맞네요!^^  역시 새제품의 느낌이 너무 좋아요~ 잘쓸게요!!,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.17.,ki****,100,1
1358,혹여나 중고제품을 배송한 것이 아닌가? 라는 생각이 들 정도로 제품 곳곳에 먼지? 비슷한 것이 많이 묻어있어요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.08.,rh****,60,2
1359,나쁘지 않네요 박스 포장이 좀 헐거워 지긴했지만 그래도 깨끗하고 역시 박스포장 제품이 깨끗하네요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.06.23.,rj****,80,1
1360,벌크가 짝퉁이 많은것 같아서 구입함명품g1보다는 못하지만 나름 괜찮아요선이 얇고 잘 꼬이는게 단점,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.12.20.,ze****,80,1
1361,"3,000원 컬처랜드 이벤트라서 받았는데, 핀 코드가 사용할수 없는 코드라는데 어디로 문의해야 합니까???",//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.05.18.,am****,80,1
1362,g1쓰다가 바꿨는데 너무 예뻐요. 클릭음은 다소 크지만 클릭감이 가볍고 좋습니다.,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.23.,so****,100,1
1363,박스가 꾸겨져 있어서 걱정했는데 뜯어보니 손상이 없어 만족입니다. 작동도 물론 잘 됩니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.08.05.,si****,100,1
1364,저렴하게 구매해서 만족합니다 배송도 하루만에 도착해서 조아요 고장안나고 오래갔으면 좋겠어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.06.11.,do****,80,1
1365,g102가 새롭게 나왔다고 해서 주문했습니다. 역시 마우스는 로지텍이란게 실감이 되네요,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.06.06.,ze****,100,1
1366,롤 게임 할때 g102 마우스만 찾네요..전 잘 모르지만 아들이 좋다니 좋은거겠지요..^^,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.09.19.,sy****,100,1
1367,"연락준다고, 보내준다고 하더니 핀번호는 오지도 않고 연락은 두절이고 이렇게 개똥같은 대처도 처음입니다.",//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.06.23.,yu****,20,0
1368,많은 사람들이 꾸준히 쓰는 이유가 있는 마우스라고 생각해요.박스로 잘 왔네요.잘쓸게요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.01.08.,le****,100,1
1369,항상 믿고 구매하는 제품입니다. 같은 종류의 마우스로 5개 째 쓰고 있어요. 많이 파세요~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.09.,pu****,100,1
1370,아주 만족합니다. 역시 명불허전이네요. 업그레이드된 버젼이라 기대도 됩니다. 많이 파세요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.08.,go****,100,1
1371,"워낙 오래되고 꼬진거. 있었어놔서 가성비 괜찮은지는 모르겠음
애들과 남편은 좋아함",//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.11.03.,gr****,100,1
1372,당연히 정품 박스에 들어 있을꺼라 생각했지만 그렇지 않음몇천원 버린 기분이고 상당히 실망스러움,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.06.24.,lh****,20,0
1373,로지텍 키보드랑 깔 맞춤하려 샀네요 기본기 충실한 좋은 제품이라 설명필요없을것 같습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.05.09.,ni****,100,1
1374,1세대도 이용중이었는데 2세대로 갈아탔습니다. 버튼누르는 감도가 좋네요~,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.10.,ls****,100,1
1375,그립감도 좋고 클릭도 좋고 배송도 빠르고 다 좋습니다,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.09.,mi****,100,1
1376,거의 당일배송급으로 금요일날 늦게 시켰는데 토요일 일찍 도착하더라구요 배송 속도 대박 ㄷ ㄷ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.07.07.,kk****,100,1
1377,상품 아주 만족합니다. 배송도 빠르고 정확하네요. 판매자님 택배기사님 감사합니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.07.29.,ro****,100,1
1378,아들이 전에 쓰던게 고장나서 똑 같은 걸로 다시 샀네요 그만큼 만족 한다라는 거겠죠,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.08.01.,ym****,100,1
1379,많이 가벼운 느낌이 들긴 하지만 응답속도도 빠르고 일단 가격이 싸서 좋습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.15.,ss****,100,1
1380,빠른 배송 감사합니다 사용해보니 감도나 반응속도가 참 좋네요 잘사용하겠습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.09.,au****,100,1
1381,잘 쓰고 있어요 집에는 g520  쓰고 있는데 이건 가벼운 느낌이네요. 장단점이 있습니다.,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.08.14.,al****,100,1
1382,써보니 좋은 제품인것 같습니다...키보드와 세트로 구매하니 더 좋네요..감사합니다...,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.01.04.,ch****,100,1
1383,되게 만족스럽네요 다만 소음이 원래 쓰던거보다 좀 커서 아쉽습니다! ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.22.,kt****,100,1
1384,크기 적당하고 움직임이나 버튼의 느낌도 좋습니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.06.,ae****,100,1
1385,가성비마우스검색하다가알게되어서구매했는데만족합니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.05.18.,al****,100,1
1386,같은곳에서 3개주문했는데  이제품은 배송료를 받네요따로주문했는데도 같이 오네요  ㅋ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.12.12.,an****,100,1
1387,정품 맛고요~ 원래 쓰던거 너무 오래 써서 새걸로 하나 장만 했는데 역시 좋넹?ㄷ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.12.21.,du****,100,1
1388,박스에 신문지라도 있었다면 만점일텐데 조금 아쉽지만 배송 빠르게 잘받았어요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.07.17.,rh****,60,2
1389,"그립감도, 클릭할 때 소리도 좋네요.",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.02.,jf****,100,1
1390,마우스 박스가 조금 찢어져서 왔네요선물하는거라 마음이 아픕니다..,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.02.15.,ch****,60,2
1391,G1을오랫동안사용햇엇는데 드디어고장이나서 102를구매했습니다 매우만족,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.21.,am****,100,1
1392,제품의 만듬세 및 성능은 만족합니다. 배송이 요즈음 늦음.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.06.06.,na****,80,1
1393,믿고 쓰는 로지텍 마우스! 흰색 처음 사봤는데 너무 이쁘네요,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.07.02.,k1****,100,1
1394,배송 하루만에왔고 포장도 잘되서왔네요가격대비만족!!,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.01.,ys****,80,1
1395,마우스 그립감이 좋고 움직임도 좋아요,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.06.03.,ke****,100,1
1396,가격대비 좋은 로지텍 G102 마우스 입니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.12.,ro****,80,1
1397,빠른배송감사합니다.  포장상태 좋고 제품이상없고 좋네요 많이 파세요.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.06.,du****,100,1
1398,그립감이랑 클릭감도 청량한게 좋습니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.25.,wn****,100,1
1399,제품에는 이상이 없지만 택배 왔을때 박스가 1/3정도 찌그러져서 왔네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.05.,7m****,60,2
1400,역시 가성비 마우스 짱이죠~ 정품 박스여서 굿,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.10.,ze****,100,1
1401,써본 결과 정말 가격대비 괜찮은 제품이란 생각이 드네요 ㅎ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.25.,no****,100,1
1402,배송 완전 빠르고 마우스도 만족하면서 사용중입니다!,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.08.12.,as****,100,1
1403,동생이 피시방에서 쓰는 마우스 갖고싶다 그래서 질러줘버렸습니다,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.08.19.,ny****,100,1
1404,가성비 좋다고 샀습니다. 아직 써보진 않았지만 추천이요~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.10.29.,su****,100,1
1405,상품상태 만족합니다. 기능 또한 만족합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.11.,yj****,100,1
1406,해외직구인데 개빠르네요금요일 오후 늦게 주문했는데다음주 금요일에 도착,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.09.18.,yo****,100,1
1407,감도가 좋아요. 그립감도 뛰어나구요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.12.,lo****,100,1
1408,너무 예쁘고 아들이 사주라고 해서 사주었는데 제가  가지고 싶어지네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.16.,jh****,100,1
1409,그라데이션 불빛 예뻐요 추천합니다그라데이션 불빛 예뻐요 추천합니다,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.19.,jm****,100,1
1410,로지텍 F 로지텍G G102 2세대 LIGHTSYNC,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.10.06.,tk****,100,1
1411,가볍고 좋네요 오랜만에 로지텍 마우스 구매했어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.01.13.,rh****,100,1
1412,오래시간 아들이 게임하는데 과열되지 않도록 유지해줍니다ㅠ.ㅠ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.09.06.,b1****,80,1
1413,저렴하고 적당히 좋은 광마우스 입니다 부드럽고 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.10.,so****,100,1
1414,아직 뜯어보지는 않았지만 믿고 결정해요^^ 배송 빠르고 좋네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.12.,cu****,100,1
1415,배송이 일단 빨라서 너무 좋았고 무난하게 쓰기 좋은거 같아요~,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2021.01.27.,sw****,100,1
1416,가격대비 성능은 탁월하다고 생각합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.06.12.,re****,100,1
1417,"기분좋게 잘 받았습니다.
아직 사용전이지만 괜찮은듯 합니다.",//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.08.28.,yk****,100,1
1418,"괜찮네요.가격도 괜찮고, 배송도 빠르네요.",//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.12.30.,pp****,100,1
1419,부드럽게 자유자재로 이동이편하고 선이길어서  쓰기에  좋아요.,//img.danawa.com/cmpny_info/images/TSB275_logo.gif,2020.10.19.,ky****,100,1
1420,디자인도 이쁘구요 한손에 쏙 들어오고 가볍고 좋아요.,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.05.14.,ar****,100,1
1421,"소모품이라 오래쓰는 고장나서 똑같은거로
재구매했어요. 좋아요",//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.09.27.,bl****,100,1
1422,선물용으로 구매했습니다 받은 분이 만족스러워 하네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.08.,os****,100,1
1423,포장도 아주 깔끔하고 배송도 빨랐습니다. 감사드립니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.08.,ba****,100,1
1424,너무예쁘고 느낌조 좋다 ㄹㅇ 명실상부 1위 마우스,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.24.,ki****,100,1
1425,제품이 아담하고 깔끔합니다. 일반 사무용으로  딱이네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.24.,ic****,100,1
1426,가석방 좋습니다. 선물했는데 맘에 들어하네요. 많이 파세요.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.09.,ms****,100,1
1427,설연휴였는데도 빠른배송 감사합미다 정품 맞고요 제품등록다됩니다,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2021.02.18.,01****,100,1
1428,불도  들어오고.. 근데 벌크 포장이네요   비닐에,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.02.18.,hy****,100,1
1429,로지텍 신상이라서  바로 질렀습니다. 많이 파세요~~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.06.03.,fr****,80,1
1430,로지테꼬리아 정품 마우스잘 받았습니다.잘 쓸께요!,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.07.06.,sa****,100,1
1431,배송도 빠르고 상품도 아주 좋습니다.다음에 또 구매할께요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.07.31.,za****,100,1
1432,역시 마우스는 로지텍!! 너무 좋습니다!!,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.10.15.,dl****,100,1
1433,"스위치를 켜니 , 컬러가 ~완전~ 레인보우 입니다~ㅎㅎ",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.12.02.,sh****,100,1
1434,동작 깔끔하게 잘 되고 led  생각보다 고급짐,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2021.02.24.,my****,100,1
1435,가성비 딱 겜용으로 삿는데 저한테 잘 맞네요,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.05.27.,dl****,100,1
1436,703에 비해 가볍네요. 손목 무리 안가고 좋습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.07.09.,sa****,100,1
1437,g102입니다. 갓성비 외에 더 필요한 수식어는 없습니다.,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.09.05.,co****,100,1
1438,배송도 빠르고 성능도 만족스럽습니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.12.20.,be****,80,1
1439,가격대비 너무 좋아요심플하고...예쁘네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.01.07.,ju****,100,1
1440,너무 마음에 들어요 가성비 최고입니다,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2021.02.16.,us****,100,1
1441,지금 잘 사용하고 있습니다. 아주 부드럽고 감이 좋네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.09.16.,le****,80,1
1442,문화상품권3000원 증정이벤트있던데 증정부탁드립니다 ㅎㅎ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.05.16.,ko****,100,1
1443,초딩5학년 아들이 아주 만족한 제품이라고 하네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.29.,pr****,100,1
1444,아직 개봉은 안했지만 잘쓰겠습니다 빠른배송 감사합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.29.,ja****,100,1
1445,잘 받았습니다. 현재로서는 제일 무난한 것 같네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.18.,na****,80,1
1446,2세대로 바뀌면서 가격이 조금 올랐군요...,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.06.01.,aa****,100,1
1447,가격만족배송만족감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.06.15.,mv****,100,1
1448,무난하면서 싼티나지도 않는 로지텍마우스 참 좋네요,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.07.28.,ke****,100,1
1449,로지텍 제품만 사용중인데요 만족 합니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.05.15.,ki****,100,1
1450,배송 빠르고 아들이 가볍고 손에 착붙는다고 좋아하네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.06.10.,jh****,80,1
1451,배송도 빠르고 양품으로 와서 만족합니다.  ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.06.22.,pr****,100,1
1452,빠른배송. 조카 생일선물로 구매 했는데 조아라 하네요,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2020.07.05.,kh****,100,1
1453,로지텍 유선게이밍마우스 LIGHTSYNC 좋아요,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.07.18.,ro****,100,1
1454,아주 만족하며 잘쓰고 있습니다. 번창하세요^^,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.04.,ky****,100,1
1455,저렴하게 정품 잘 구매한듯합니다 많이 파세요~ ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2020.12.15.,co****,100,1
1456,가격대비 너무좋고 택배 너무 빠름 ㅎㅎㅎ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.01.08.,eh****,100,1
1457,마우스가 이쁘네요.전에 쓰던거 비해 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.01.28.,sh****,80,1
1458,사이즈도 손에 딱 맞고 좋네요  색도 이뻐요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.05.09.,yd****,100,1
1459,제품 오자마자 구매결정합니다.제품 이상없는것 같아요~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.05.21.,dl****,100,1
1460,고해상에서 마우스 움직임이  편히네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.07.31.,du****,100,1
1461,아직까지 불편한건 없네요. 오래 사용했으면,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2020.09.10.,an****,100,1
1462,그립감너무좋네요 잘쓰겟습니다!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2020.11.19.,k!****,100,1
1463,저렴해도 로지텍은 로지텍이네요~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2020.11.25.,dc****,100,1
1464,화이트 색상 정말 이쁘네요! 추천합니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2020.12.04.,kk****,100,1
