,text,year,quarter,month,label_old,label_new
3254,맛은 괜찮은데 배추가 덜져리진듯냉장보관하면서 조금씩 꺼내먹으면 괜찮겠죠  다먹으면 재구매해야겠어요,2020,4,11,4,1
3255,사대부김치 첫구매인데 맛있습니다 배추도좋고 양념도 풍부  맛있게 잘 먹고 다시 찾을게요,2020,4,11,3,1
3256,저렴한 가격에 구입했어요 엄마가 뭐가 그리 싸냐고 놀라시네요 김장 고생할필요없이 그냥 사먹는걸로,2020,4,12,4,1
3257,짜지않고 맛있네요 간혹 들절여진 배추도 있긴한데 맛은 괜찮아요 종가집 먹다 사대부로 갈아탔어요,2021,1,1,4,1
3258,겁나게 맛있네요  사먹는김치 중 최고입니다 간도 적당하고 정말 맛있어서 적극 추천합니다,2020,2,5,4,1
3259,가격도 착하고맛도 좋네요전라도 김치시원하고 배추도 맛있게 잘 저려졌네요,2020,4,12,4,1
3260,항상 사 먹는 사대부김치인데 쿠폰으로 저렴하게 잘 구입했습니다 짜지도 싱겁지도 않고 너무 맛있습니다,2021,1,3,4,1
3261,안익은 생김치 보내주셔서 감사합니다새김치가 너무 먹고싶었어요많이 맵지도 않고 아삭아삭 정말 맛있네요ㅎ,2020,3,9,4,1
3262,맛이 좋아요 가격에 비해 맛도 좋아요정말 국산재료라면 이만한데가 없을거 같아요맘에 쏙 들어요,2020,1,3,4,1
3263,배추김치 가격이 많이 올랐는데 여기는 그래도 저렴하게 판매해서 좋네요 맛도 좋습니다,2020,3,9,4,1
3264,배추는 크고작고 고르진않지만 전체적으로 적당한양념에다 간도 적당합니다,2020,4,11,4,1
3265,올 국내산에 무첨가인데 맛있어서 재구매입니다 배송빠르고 쿠폰이용 저렴하게 구입했고요  적극추천요,2020,4,11,4,1
3266,맛있어요집에서 담근김치같아요ㅎ다른구매평처럼 짠맛이강하긴해요더익혀먹으면 짠맛은중화되고 더맛있을것같아요,2020,4,11,4,1
3267,가격대비 저렴하게구매하고 배추도 달고 김치가좀익으면 시원하니맛있겠어요,2020,4,11,4,1
3268,저번도 그렇고 이번 김치도 국물이 무게의 많은 부분을 차지하네요 갈수록 품질이 저하되는 것 같아요,2021,1,1,3,0
3269,첫구매 키로 맛 없으면 어쩌나 걱정했는데맛있네요 검증된 곳만 쪼아대는 스탈이라당분간 이곳으로만 주문해야겠네요,2020,2,5,4,1
3270,주문이 많아그런건지양념이 넘 안묻고 뭉텅이 무채도 군데군데있고 특히 잎파리 넘 억세고 푸른게 많아요,2020,2,6,0,0
3271,좋아요정말   배송이   빨리     오구요  맛있어요  추천합니다  생김치로  잘 와요  추천합니다,2020,3,7,4,1
3272,새김치를 먹으면서도 새 김치를 먹는 기분이 아닌묘한 맛제 입맛엔 아니네요,2020,4,11,3,0
3273,다 먹고 재구매했어요 김치 간이 잘 맞고 재료를 국산만 써서 좋아요 김치 맛있습니다,2020,4,11,4,1
3274,봄배추가 어찌 김장철 배추보다 더 잘달허니 맛있네요두번째 구매인데 확질히 작년애 산거보다 맛있어요 꿀맛,2021,1,3,4,1
3275,남해배추보다 거친듯 두꺼운듯 하지만 일 볕에 내놨다 냉장보관해 놓으니아삭하니 정말 맛있네요,2020,1,3,4,1
3276,맛깔난 김치 색깔에 간도 싱겁지도 짜지도않아 넘나 좋네요 익으면 더 맛날것 같네요 단골될것 같습니다,2020,2,5,4,1
3277,엄마손맛이 느껴지니 맛나네요맛있다고 신나서 사진  찍는다하니 울아들 장난기 발동맛있게 잘먹겠습니다많이 파세요,2020,3,8,4,1
3278,집에서 담은 김치 맛이에요 날씨가 더워서 조금 익었는데도 맛나요 김치 완전 여기에 정착합니다,2020,3,8,4,1
3279,발송과 배송 빠르고 좋아요 김치도 악삭하니 맛있네요 맛은 조금 짜네요 하지만 짠맛을 좋아해서 더 좋아요,2020,3,9,4,1
3280,갓담가서 보내주셨네요 상품평보고 주문했는데 착한가격에 잘한거 같아요 짜지 않고 심심해서 좋아요,2020,4,11,4,1
3281,김치 맛있어요 고춧가루 빛깔 너무좋구요 배추 크기도 적당히 좋아요 또 구매 할게요,2020,4,11,4,1
3282,사대부 포기김치   맛 품질 포장 배송상태 가성비 굿굿 구매결정 합니다 ,2020,3,9,4,1
3283,오는중에 익어서 생김치맛은 아니었지만 애들이 맛있다니 만족 합니다믿고 구매한 보람 있네요,2020,2,4,3,1
3284,국산 재료로 담은 김치라 일단 믿음이 가네요맛도 익으면 맛있는 김치라 생각합니다,2020,2,5,3,1
3285,김치가 왜이리 짜요배추가짭네요그다지 만족한 상품은 아닌듯생김치먹고싶어주문햇는데,2020,3,7,1,0
3286,딱서울식김치같아요배추는  쫌덜 절여졌구요양념도진하지않은맛,2020,4,12,4,1
3287,평이 좋아서 처음 구매해 봤는데 맛은 별루에요ㅠㅠ저희 입맛엔 안맞아요익혀서 김치찌개 끓여 먹어야죠,2020,2,6,2,0
3288,맛있고 양념도 적당한듯하나 한달 정도 지나니 맛있게 익었다기 보다는  맛이 좀 변하네요,2020,3,7,3,1
3289,배추크기도 적당하고 다 괜찮은데 제 입맛에는 좀 짠듯합니다 잘 먹을께요,2020,3,7,3,1
3290,달지도 않고 양도 다른데 킬로보다 훨씬 많아요  국산이라 더 믿음가구요  감사합니닺또 사먹을게요,2020,3,8,4,1
3291,처음 구매합니다일주일 넣어놓고 꺼내먹어봐야겠어요단골집찾는게 힘드네요몇년을 먹던김치가 맛이변해 다시 찾는중,2020,3,8,3,1
3292,맛있어요두번째 구매인데 푸른잎 많이 없어서 좋고 짜거나 맵지않아 더 좋더라구요 아주 만족합니다,2020,4,11,4,1
3293,맛있습니다 잘먹고 있습니다 방부제 종류를 넣지 않은거 같아서 아주 좋습니다먹고 나면 또 주문하겠습니다,2021,1,1,4,1
3294,처음 주문했는데 상품평이 좋아서 저도 한번 주문해 보았습니다 먹어보고 맛있으면 계속 재주문하도록 하겠습니다,2020,2,5,4,1
3295,지금까치 먹었던 김치중 최고예요시원하고  달지안아서 넘좋 습니다앞으로도  맛변치않길요수고 하세요,2020,2,6,4,1
3296,국산 재료라 믿고 주문했어요 맛은 좋은것 같은데 익었을때 군내가 안나는지 나중에 확인해볼께요,2020,3,9,4,1
3297,잘 받았습니다 입맛에 맞아서 계속 주문하고 있습니다 이번 김치도 맛있네요 번창하세요,2020,3,7,4,1
3298,조금싱거운듯따로 꺼내놓은거는 빨리익어요큰통에 액젓 추가로 넣어줬네요쿠폰이용 저렴히 구입 잘먹을게요,2020,3,8,3,1
3299,날씨도 추운데 완전 생김치로 주셔서 고맙습니다 김치는 먹으면서 조금씩 익어가는 것이 좋습니다,2021,1,1,4,1
3300,싱싱한 배추에 갓담은 김치맛너무 맛있어서 많이먹게 돼요그러다보니 자주 주문하네요,2021,1,1,4,1
3301,벌써 여섯번쯤 주문한것 같네묘맛있게 잘 먹겠습니다가격이 좀 오른 것 같아 아쉽지만 ,2020,3,9,4,1
3302,김치 맛 있어요 국내산 재료를 사용하셔서 더욱 맛 나네요 ㅋ 많이 파세요 저도 잘 먹겠습니다,2020,2,4,4,1
3303,개인차가 있으니 입맛의 차이긴 하나 다소 싱겁게 느껴지긴 함 그외에는 깔끔하고 좋습니다,2020,4,11,2,1
3304,요기김치 정말맛나요 딜떴을때키로 주문적당히매콤해서더 맛남제입맛에  최고에요,2020,4,11,4,1
3305,우선 배송이 빠릅니다 맛은 깔끔합니다양도 많습니다맛난 김치 많이 파시고 대박나세요,2020,2,5,3,1
3306,좀 짜다는 말이 있어 걱정했는데밥이랑 먹으니까 괜찮네요김치만으로 밥 한 그릇 뚝딱 해치웠네요,2020,4,11,3,1
3307,이김치가 요즘저희집 김치가되었어요 맛이바뀌지만 않으면 평생김치될거같아요 아주맛있습니다,2021,1,3,4,1
3308,묵은지밖에 남은게 없어서 샀어요세일해서 잘 샀네요매콤하네요그런대로 괜찮았어요,2020,3,9,3,1
3309,진짜 가격대비 짱 맛있어요 적당한맵기양념맛 다 훌륭해요,2020,2,5,4,1
3310,살짝 짜지만 매콤한맛이 있어 김치가 익지 않아도 맛있네요 익으면 더 맛이 좋아질듯요,2020,2,6,3,1
3311,경상도 사는 사람 입맛엔 너무 맛있다정도는 아니지만 국산이란거 믿고 먹을만은 해요,2020,3,8,3,1
3312,종가집김치가 달면 여긴 매콤하니 맛있습니다 김치의 맛을 꼬억 지키세요 대박날겁니다,2020,3,9,4,1
3313,다름 제품 먹다가 함 먹어봤는데 별란 입맛은  아닌데 짜워도 너무 짜네요 물김치 갔아요,2020,3,9,0,0
3314,저는 가격대비 맛나고 괜찮은데 신랑입에는 안맞나봐요깔끔하고 시원해요,2020,4,11,3,1
3315,이가격면 가성비 좋고 이가격에 살수 있는 품질이 아닙니다잘샀다고 생각합니다,2020,4,11,4,1
3316,먹어보고 맛있어서 부모님께 사드렸어요 매운걸 잘 못드시는데 맵지않고 시원하니 맛있다고 하시네요,2021,1,2,4,1
3317,모두 국산재료 맞나봐요 군내 하나도 안나고 정말 맛있어요 재구매해서 잘 먹고있습니다,2020,3,9,4,1
3318,배추 포기가 굉장히 작았지만 연하고 맛있네요특히 매콤한 맛이 ,2020,3,8,4,1
3319,여름날씨라 신김치 올까 걱정했는데 갓담아온 맛있는김치 에요 김치 맛있어요,2020,3,8,4,1
3320,했는데요 아직 안익어서 잘 모르겠징만맛있는 냄새는 나요사먹는 김치의 전형적인 맛이네요,2020,2,5,3,1
3321,늘 구입하는 사대부 김치인데요 이번것은 양념이 아주 실해서 만족합니다,2020,3,7,4,1
3322,살짝 달고 여름김치라 그런지 전보다 짭짤합니다맛은 사먹는 김치치고는 괜찮습니다,2020,3,7,3,1
3323,들읶어서 먹을 때는 조금 짰지만 익으니까 맛있네요  김치색깔이 조금 더 빨겠으면 합니다,2020,3,7,3,1
3324,음 방송에서 산것보다 싸고 맛있어요 강추입니다 젓갈을 좋아해요 더 마이 넣으면,2020,3,7,4,1
3325,입에맛는 김치가 없어서 둘러보다 사대부김치 상품평이 좋아 구매했는데 생각보다 많이 짜네요,2020,3,7,3,0
3326,아이스박스가 완파되서 왔지만 다행히 날이 완전 덥지않고 김치도 쉬지않아서 그냥 먹으려고요,2020,3,9,3,0
3327,김치가 할인가로 구입했어요김치가 짜고 배추포기 크기가 작은게 아쉽네요,2020,4,11,4,0
3328,가격이 착해서 친정엄마도 시켜드렸는데 배추도 맛있고 짜지않아 좋다고 하시네요,2020,4,11,4,1
3329,끝맛이 사카린의 단맛느낌 나네요 그 단맛만 보정하면 제 입맛에는 좋을 듯 싶어요,2020,4,11,4,0
3330,배추속도 적당하고절임도 알맞게된어맛납니다저희 입맛에는 강추,2020,4,12,4,1
3331,갓담은 김치네요 익어봐야 맛을 알겠지만 김치통에 담으면서 보니 빛깔이 예쁘네요,2020,1,3,4,1
3332,배추가 달고 맛있읍니다 어려운 시기에 배달하시느라 고생하시는 택배기사님께 감사드립니다,2020,1,3,4,1
3333,김치 넘맛있습니다 매콤하고 시원하고 단연 최고입니다 재구매프로입니다,2020,3,8,4,1
3334,시지않고 왔고요  맛나고 착한 가격에 구매해서 감사드려요배송도 꼼꼼하게 왔어요,2020,3,9,3,1
3335,인데 양이 적어요늘 담는 김치통에 넣었는데 많이 부족하네요저번  보다 맛도 떨어져요,2020,4,10,3,0
3336,전에  여기 깍두기 먹어보고좋아서  주문배추가 잔잔해서 글치배추김치도 맛나네요,2020,4,11,4,1
3337,정말 맛있습니다 사먹는 김치 아니네요 진짜 집에서 담근 김치같아요 재구매할께요,2020,4,12,4,1
3338,고추가루 입자가 좀 굵어서 맘에 들지 않지만 막은 괜찮아요 가격도 착해요,2020,4,12,3,1
3339,시원하고 일단 맛있습니다배송직후 바로 싹뚝 큰접시에 가득히밥과 맛나게 잘 먹었습니다,2021,1,2,4,1
3340,믿고 두번째 구매용김치가 조금 하얗지만가격도 저렴하고 괜찮아요,2020,2,4,4,1
3341,두 번째 구매입니다 처음에 구매했을때 맛이 괜찮아서 시켰는데 이번에는 어떨는지 좋기를 기대합니다,2020,1,3,3,1
3342,맛이 좋습니다믿고 구매하셔도 좋을 듯 합니다담에 또 주문하러 올게요배송도 깔끔 했습니다,2020,2,4,4,1
3343,사대부 포기김치 재료 맛 품질 가성비  굿 구매 결정 합니다 ,2020,2,5,4,1
3344,제가 받은건 타 브랜드보다 젓갈맛이 많이 나는데 전 맛있네요 배송도 빠릅니다,2020,3,7,4,1
3345,심심한맛이예요초딩 아이가 안매워서 잘먹더라구요어른입엔 좀익으면 또 다르겟죠,2020,3,8,2,1
3346,맛있는 배주고요 젓갈이 넉넉히 들어간 내스탈 김치 입니다  잘 먹을께욤,2020,3,9,4,1
3347,비싼배추가격에 비해 싸게 구입했는데 배추가 질기고 맛이 없어요ㅠ,2020,4,10,2,0
3348,맛있어요  가격도   제품 대비 너무저렴하게  구매했어요감사합니다,2020,2,5,4,1
3349,가격도  좋고  고추가루도  국산이라하고  간도  슴슴하니 맛있어요,2020,2,5,4,1
3350,김치는 맛이 좋은데 스티로폼 박스가 다 깨져서 왔어요 배송 더 신경써주셔야할듯,2020,3,8,2,0
3351,김치포기가  너무자잘해서 영아니었는데 먹어보니 정말 맛있었어요  많이많이  파세요,2020,3,8,4,1
3352,가격대비 상품 품질이 좋고 배송도 빠르고 포장상태도 좋아요,2020,4,10,3,1
3353,다먹고  재구매할게요먹어본 김치중에  쵝오인듯감사히 잘먹겠습니다사업번창하세요,2020,4,11,4,1
3354,김치가 젓갈 냄새도 안나고 짜지않아서 좋아요생김치인데도 맛있네요,2020,4,11,4,1
3355,간이 적당하게 잘 되었고 젓갈도 고소한 맛이 났어요 감사합니다,2020,4,12,4,1
3356,사대부 포기김치 국산 농산물로 만든 제품이라서믿고 구매하였습니다,2021,1,2,4,1
3357,싱싱합니다 가격은 좋은데 좀 달아요 요즘 김치는 다 다네요,2020,2,4,3,1
3358,사대부김치 댓글도 좋아서 기대하며 구입했는데 많이 짜요 짜서 어떻게 먹어야할지 고민입니다,2020,3,9,2,0
3359,첫구매인데  입맛에들어 맛있게 먹었네요 재구매할것같아요  생김치로 갈끔하네요,2020,3,9,4,1
3360,이중포장에 꼼꼼한 케이블타이에 맛은 뭐 회사서 시킨거 쭉먹는중이라 암튼 잘먹겠습니다,2020,3,9,4,1
3361,상품 배송 만족스럽습니다지난번 동치미 열무 물김치도 맛있습니다,2020,4,11,3,1
3362,빠른 배송에 감사합니다 생김치상태로 맛을 보니 짭조름 익어보면 맛이 좋아지는것으로,2020,4,11,3,1
3363,배송도  빠르고  김치도  싱싱하게  잘  절여져서  잘  먹고  잇습니다,2020,4,12,3,1
3364,김치 잘받았어요 맛있네요 저렴하게도 샀지만 맛도 있어 아주 감사합니다,2020,2,5,4,1
3365,너무 싱싱한 김치가 왔네요 정말 대 만족입니다 맛도 좋아요,2020,2,6,4,1
3366,오랜만에 맛보는 정말 맛있는 김치예요 기분좋게 후기씁니다 빨리먹고 또 주문할께요,2020,3,7,4,1
3367,귀찮아서 상품평 잘 안쓰는데화가 좀나네요요즘 배추값 비싼거 알지만 이건좀 아닌듯요,2020,3,9,1,0
3368,배추가 작은 것도 몇개 왔는데요 착한 가격에 만족합니다,2020,3,9,4,1
3369,김치맛이 좋아서 재구매했어요 금액이 올라서 조금만 저렴했으면 좋겠어요,2020,4,10,4,1
3370,맛있긴한데  좀짜서 쓴맛이나네요아무래도 익혀서 먹어야 할거같아요짜지만안않으면  나무랄데없어요,2020,4,11,4,1
3371,예소담을 많이 시켜먹다가 행사로 사먹었는데용가 딱 빠진맛이랄까요 ㅋㅋㅋㅋㅋ쏘쏘합니다,2020,4,11,3,0
3372,익혀서 먹어봐야 알겠지만 처음 맛은 괜찮아요  물론 맛이라는 것은 개인차가 있으니,2021,1,2,3,1
3373,국내산재료에 가격도 저렴한데 맛은 기대했던만큼은 아니네요,2020,3,9,2,0
3374,추천합니다 추천합니다 추천합니다 취양에 따라 다르기에 강추는 못하겠습니다,2020,2,5,4,1
3375,이렇게 맛없는김치 첨이여요왜그리 김치가씁고짜고ㅠㅠ 버리기는 아깝고,2020,3,7,0,0
3376,가격저렴한건 인정 배추김치는 간이 잘 안베어있어요 ㅜㅜ,2020,3,7,2,0
3377,잘받았습니다 그리고 늘재구매합니다 득뎀했네요 감사합니다 강추강추합니다 잘먹겠습니다 ㅡ,2020,3,8,4,1
3378,좀 짜기는 하지만 익으니 맛있어요 포기도 많고 가족 모두 맛있어 합니다 잘 먹을께요,2020,3,9,4,1
3379,분명 키로면 한통 꽉차야하는데 안차요뭔가 착오가있는것같아 기분이 좀 그런데 맛은있어요ㅠ,2020,4,11,3,0
3380,국산이라 하니 믿고 샀어요 잎사귀는 약간 짜지만 식구들이 맛있다며 잘 먹네요,2020,4,11,4,1
3381,사대부김치 계속 주문해서 먹고 있어요 이번에는 좀 익어서 왔는데 맛있어요,2021,1,2,4,1
3382,매번 구매하는데 이 번에는 가격이 많이 내려갔네요매우 만족합니다,2021,1,2,4,1
3383,질기고 짜고 엉성한  작품에 놀랐습니다 다른사람에게 좋다고  자랑했던 제가 부끄러웠습니다,2020,3,9,0,0
3384,오늘 배송받았는데 먹어보니 아삭거리고 맛있어서 이 생김치만으로 저녁밥 먹었네요,2020,2,5,4,1
3385,생김치 맛맛있어요반은 익혀서 먹을 예정입니다익은 김치 맛기대됩니다,2020,2,5,4,1
3386,홈쇼핑김치도  여러번먹어봤지만  사대부김치 참 괜찮습니다재구매의사있습니다,2020,2,5,3,1
3387,김치 가격이 급 상승 중이네요 기존상품평처럼  간이 진하겐 하네요,2020,3,9,4,0
3388,맛있네요 안 익은 김치로 잘 왔어요칼국수생각나는 생김치네요먹고 재구매할께요,2020,3,7,4,1
3389,김치 맛이 깔끔하고 집에서 담근것처럼 맘에들고 빛깔도 곱고 맛있어요,2020,3,7,3,1
3390,국산김치라서 믿고먹어요 시원한맛이에요 익혀서 찌게해먹으면 맛있겠어요,2020,3,7,4,1
3391,그러나 젖갈싫어하는분들 좀 강합니다참고하세요그러나 저렴하여 찌게용으로도 쓰네요,2020,3,7,2,0
3392,배송중에 아이스팩 개 다녹아서 배추숨도죽기전에 어설프게 익어서 왔네요,2020,3,8,0,0
3393,그전에시켜먹엇던곳에서  이번에맹탕을주는바람에다른곳 시켜먹엇는데 여기가 그나마맛은더괜찮음,2020,3,8,4,1
3394,다른데 보다 조미료 맛이 그나마 덜하고 짜긴 좀 짜네요 배추 비싼데 잘 먹을께요,2020,3,9,4,1
3395,색깔은 좀 하얀데 익으면 맛있을 것 같아요배송이 빠르지는 않아요 미리 주문해야해요,2020,4,11,3,1
3396,재구매입니다김치소 재료가 풍부해보이진 않네요익으면 맛있을거라 기대해봅니다,2021,1,1,3,1
3397,엄마가  막 담은 김치같아요간이 안되서 잎쪽은 짠데익으면 맛있을듯해요,2020,2,5,4,1
3398,안전한 포장으로 잘 받았어요 조금 맵고 조금 짠데 시원한 맛이 있네요,2020,3,9,4,1
3399,국내산 김치 구폰 사용하여 착한가격에 구매했어요맛도 좋아요굿,2020,4,11,4,1
3400,냉장고에 넣어놓고 익을때까지 기다리는 중이예요 김치냄새가 아주 좋습니다,2020,4,11,4,1
3401,배추가 너무물러 물만 핑핑나오고 김치가 맛이없고 너무단맛이 강합니다,2021,1,1,1,0
3402,동생집으로 배송은 늦었지만 생김치로 왔고 맛도 괜찮다고 하니 구입 의사 있어요,2020,2,5,3,1
3403,배추가 참 싱싱한게 달고 맛있었어요 양념도 맛있지만,2020,2,5,4,1
3404,꼼꼼하게 포장도 잘해주시고 싱싱하니 괜찮아요 적극 추천합니다,2020,3,7,4,1
3405,잘 받았습니다 맛있게 잘 먹을게요 뒤에 한통넣고 유리병에 남은거 담았어요 많이 파세요,2020,3,7,4,1
3406,저녁반찬으로 먹을려고 제일작은거 하나 꺼내놓고나머지는 김치통에 다 담았습니다,2020,3,8,3,1
3407,선물로 보내드린건데  안전하게 배송 잘받으셨고 맛있으시다고 하셔요 감사합니다,2020,3,8,4,1
3408,배추크기도적당하고 맛도짜지않고좋아요빠른배송도 감사합니다,2020,3,9,4,1
3409,처음은반신반의로 구매그후  김치맛에 홀닥빠져서  재구매깔끔하고맛나요,2020,4,11,4,1
3410,국산 고추가루에 쿠폰쓰서 만원이래서 구입해서요 그냥사면  만원이래서,2020,4,11,3,0
3411,간도 딱 맞고 김장하고 바로 먹는 맛이라고 너무 좋아하십니다 배송도 엄청 빨랐어요,2020,1,3,4,1
3412,아직 맛 보지 않아서  익으면 맛있겠지요  전부 국산이라 좋아요,2020,2,4,4,1
3413,김치 너무 맛나서 또 구매하네여배추가 두껍지 않아 더 좋아여,2020,3,7,4,1
3414,맛을 보니 좀 짠맛이 강한데 그래도 신선하게 빨리 배송되었어요 잘 먹겠습니다,2020,3,8,3,1
3415,언제나 맛있는 김치 잘받았습니다 잘먹겠습니다 여기서만 계속 주문해서 먹네요,2020,3,9,4,1
3416,배추도 고소하고 양념도 괜찮네요 단골 될것 같네요,2020,1,3,4,1
3417,맛있네요 짜지않고 적당한 간 서울식느낌의 김장김치맛입니다,2020,1,3,4,1
3418,처음보는 메이커지만 김치가 맛있고 포장도 잘되어 왔습니다잘먹을께요,2020,2,5,4,1
3419,우선 안짜서 좋고 꾼내 안나서 좋고 배추도 좋고 가성비 ,2020,2,5,4,1
3420,양념이 많지않네요 그리고 좀 짭니다 특가해서 구입했는데 실망했습니다,2020,3,7,2,0
3421,김치가 익지 않아서 짠거지 익으면 간이 딱 맞을 것 같네요 또 주문할게요,2020,3,7,3,1
3422,김치가 깔끔하고  맛나게 생겨셔요잘 먹고  또 구매하게 습니다,2020,3,8,4,1
3423,지금까지 사먹었던 김치 중에 사대부 김치가 젤 맛있어요 잘먹을게요,2020,4,11,4,1
3424,김치 먹어본거중에 젤맛나는듯해요 완전재구매의사있음 근데배송이너무느려ㅠ,2020,4,11,4,1
3425,맛이 깔끔하고안짜서 좋네요김치 입에 잘맞아요만족합니다,2021,1,2,4,1
3426,입에 맞아서 다행이에요 단 입맛은 다 다르다는걸 생각하셔요,2021,1,3,3,1
3427,양념이 적어서 조금 허연감은 있지만 금액대비 만족합니다,2020,2,4,4,1
3428,그다지 양념이 너무 적음 색도 별도맛도 별로,2020,3,7,2,0
3429,주문 접수 후 바로 담궈   보내셔서 첨엔 넘 짰는데 조금 익혀 먹으니 덜 짜네요,2020,3,8,3,1
3430,김치가 맛있어요 짠맛이 좀 강한데 숙성되면 괜찮을 것 같아요,2020,3,8,4,1
3431,배송도 빠르고 포장도 좋습니다 맛있어서 사대부김치 단골입니다,2020,4,10,4,1
3432,조금 짜긴 하지만 깔끔하고 맛있어요익혀 먹으면 더 맛있을것 같습니다,2020,4,11,4,1
3433,재구매 입니다이번거는 좀 덜 절여진 것 같아요익혀서 맛있으면 상품평 또 쓸게요,2020,4,11,3,1
3434,저렴한 가격에 잘 사고 맛있어요 재구매 할 마음 있어요,2020,4,12,4,1
3435,김치  오자마자 고기에 ㅎㅎ 사대부김치  오는날은 항상 보쌈이죠ㅎㅎ,2021,1,1,4,1
3436,배송빠르고요 재구매자 역시 실망시키지 않네요맛도 좋아요 시원하고 굿,2020,1,3,4,1
3437,비주얼 굿 맛도 굿아직은 섣불리 판단하기 힘들지만 익으면 맛있을것 같네요,2020,2,5,4,1
3438,아이들이 겉절이 좋아하는데 겉절이같다고 잘먹네요 깔끔한 맛이네요,2020,2,5,4,1
3439,국내산 고춧가루 쓴거 시켜먹을라고 주문해서 잘 받았습니다 맛있네요,2020,2,6,4,1
3440,김치가 하나도 안짜고 우선 배추가 맛있는 배추에요,2020,2,6,4,1
3441,가격대비 괜찮은 가성비 좋은 제품입니다 맛도 있고요,2020,3,8,4,1
3442,생각보다 맛있네요  가격도 저렴하고  추천합니다,2020,3,8,4,1
3443,직접 담으려면 배추값이 너무 비싼데 사대부 김치 너무 좋네요,2020,3,9,4,1
3444,배송빠르고 요즘 장마에도 배추 상태 좋네요 잘 먹을게요,2020,3,9,4,1
3445,김치가 맵지않고요 갓 담근거라 넘 맛있어요국내산이라하니 더 좋네요,2020,4,11,4,1
3446,간도 잘되고 양념도 많이 발라졌어요통에 옮겨담아서 김냉보관했어요,2020,2,5,4,1
3447,김치 정말 맛있어요 가격도 착해서 완전만족,2020,2,5,4,1
3448,이종임 김치 종가집 김치 전전하다가 여기로 정착할듯요,2020,2,6,4,1
3449,배추가 좀 도톰하긴 하지만전체적으로 인공적인 맛이 없어 좋아요,2020,3,7,4,1
3450,배송 빠르네요맛도 좋아요계속 구매 하겠습니다 잘 먹겠습니다 감사합니다 ,2020,3,8,4,1
3451,너무  좋네요  집김치같고 조미료가 없어서 너무 좋아요 추천합니다,2020,3,8,4,1
3452,빠른 배송에 만족합니다 맛이 좋아 재구매 했습니다 번창하세요,2020,4,11,4,1
3453,맛있습니다 양도 엄청 많아서 전도 해먹고 찌게도 하고 마니 할 수 있어요,2020,1,3,4,1
3454,김치가 정말 맛있네요 저희 아이랑 신랑도 맜있다고 잘 먹어요,2020,2,5,4,1
3455,국산  김치에 착한 가격   맘에 듭니다,2020,2,5,4,1
3456,양념도 많고 먹어보니 짜지않고 맛있네요익으면 더 맛있겠어요,2020,2,5,3,1
3457,양념은 괜찮은데 배추가 좀 짜네요 잘 받았습니다,2020,3,9,2,1
3458,조금 짜기는 하지만 맛도 있고 가정에서 담근 것 같은 느낌 양도 많아요,2020,3,7,4,1
3459,고추색깔도좋고 배추도 아삭거리고  좋아요  잘 먹겠습니다,2020,3,8,4,1
3460,아직 먹지않아 김치 맛은 모르지만 상품은 잘 받았습니다 감사합니다,2020,3,8,3,1
3461,묵은 김치만 먹다가 햇김치 먹고 싶어서 샀는데 좀 맵긴한데 맛있네요,2020,3,8,4,1
3462,국산재료라고해서 주문해봤는데저희집 입맛에는 맵네요,2020,3,8,2,0
3463,김치가  맛있어요  그래서  이참에  김장하듯이  많이  구매했어요,2020,3,9,4,1
3464,짭짭하면서 전라도 우리엄마 김치맛 밥에 싸서 먹으면 밥도독 맛있어요,2020,4,11,4,1
3465,가격대비만족가격대비만족,2020,4,11,4,1
3466,양념도좋고 살짝 젓갈맛이나는게 너무 달지않아더맛있다,2020,4,11,4,1
3467,국산재료에 값도 저렴하고 맛도 그런대로 괜찮아요,2020,3,9,3,1
3468,양이적다는소문도있어 걱정했는데 키로에 맛좋은김치 잘 받았습니다,2020,1,3,4,1
3469,맛있네요우리농산물인거같은데 약간 덜 절여진느낌있지만 간도 맞고 괜챦아요,2020,2,5,4,1
3470,맛있어요 만족합니다 가격대비 괜찮네요,2020,2,5,3,1
3471,사대부김치 처음시켰네요택배 오자마자 바로 밥을 맛나게 먹었습니다 ㅎ,2020,2,5,4,1
3472,집에서 담근 김치 맛이에요넘 맛나요 많이 파세요또 재구매 할게요,2020,2,6,4,1
3473,자취하는 아이에게 보냈습니다아이가 너무 맛있다고 하네요감사합니다,2020,2,6,4,1
3474,동생이 먹어보고 맛있고 짜지 않아 좋더네요 넘 맛있다고 라네요 ㅎㅎ,2020,3,8,4,1
3475,조금 맵삭하니 맛있어요색깔이 조금더 빨갛게 되면 더먹음직스러울껏같네요,2020,3,9,4,1
3476,아직 먹기전 인데요 믿고 구매 했으니까 먹어보고 재 구매 예정 입니다,2020,3,9,3,1
3477,번째 구매입니다맛있어서 재 구매합니다상품 배송 만족합니다,2020,4,11,4,1
3478,구매 했는데 만 괜춘 나머진 덜 절여져 훨훨 날아다님 복불복,2020,4,11,2,0
3479,배추가 싱싱하고 잘져려져서 맛있어요익을수록맛이나네요,2021,1,2,4,1
3480,어제받아보고오늘 맛을 봤는데삼삼하니 맛있어요익어면 더 맛난걸 같아요  ㅎ,2021,1,3,4,1
3481,국내산 고추가루 사용에  믿고 주문했습니다 익은후 맛을보고,2020,1,3,3,1
